0 OPEN 
14070 RULE af5d713042e4a119a027af48fea635b5_25fa1ed7d3cd5b9cda4c9c6506ee4be9_4fbf1f3b7709cda79768f7c0d2235d77_5a6d637f3066db318fd00daa80d8b17_4fbf1f3b7709cda79768f7c0d2235d77
14073 NODE 5a6d637f3066db318fd00daa80d8b17_4fbf1f3b7709cda79768f7c0d2235d77
14076 RULEATTEMPT d13545c7dbf3a2768b4fdb3ff58c4ce_5a6d637f3066db318fd00daa80d8b17_4fbf1f3b7709cda79768f7c0d2235d77
14079 RULEATTEMPT 7967e33c9f0e16c69b28583f66b0bf4a_5a6d637f3066db318fd00daa80d8b17_4fbf1f3b7709cda79768f7c0d2235d77
14082 RULEATTEMPT d13545c7dbf3a2768b4fdb3ff58c4ce_5a6d637f3066db318fd00daa80d8b17_4fbf1f3b7709cda79768f7c0d2235d77
14087 RULE d13545c7dbf3a2768b4fdb3ff58c4ce_5a6d637f3066db318fd00daa80d8b17_4fbf1f3b7709cda79768f7c0d2235d77_f1187be1e95632ac5363e4827c9c4ac1_4fbf1f3b7709cda79768f7c0d2235d77
14091 NODE f1187be1e95632ac5363e4827c9c4ac1_4fbf1f3b7709cda79768f7c0d2235d77
14094 RULEATTEMPT 7967e33c9f0e16c69b28583f66b0bf4a_f1187be1e95632ac5363e4827c9c4ac1_4fbf1f3b7709cda79768f7c0d2235d77
14097 RULEATTEMPT 7967e33c9f0e16c69b28583f66b0bf4a_f1187be1e95632ac5363e4827c9c4ac1_4fbf1f3b7709cda79768f7c0d2235d77
14102 RULE 7967e33c9f0e16c69b28583f66b0bf4a_f1187be1e95632ac5363e4827c9c4ac1_4fbf1f3b7709cda79768f7c0d2235d77_62a097e6f49fe4576882f4b40f21e467_4fbf1f3b7709cda79768f7c0d2235d77
14106 NODE 62a097e6f49fe4576882f4b40f21e467_4fbf1f3b7709cda79768f7c0d2235d77
14109 RULEATTEMPT 9461a3a129367c3823560d3ade70f976_62a097e6f49fe4576882f4b40f21e467_4fbf1f3b7709cda79768f7c0d2235d77
14112 RULEATTEMPT 9461a3a129367c3823560d3ade70f976_62a097e6f49fe4576882f4b40f21e467_4fbf1f3b7709cda79768f7c0d2235d77
14117 RULE 9461a3a129367c3823560d3ade70f976_62a097e6f49fe4576882f4b40f21e467_4fbf1f3b7709cda79768f7c0d2235d77_a1a2e2c5a10f242ee4382259fc311570_4fbf1f3b7709cda79768f7c0d2235d77
14123 Z3QUERY 651f5937665b6f1e79b638eaeb162794
14132 Z3RESULT 45cec7a8980d692f6f476a7f4180b15a
14137 SRULE b0423371014640855295edf04998830c_a1a2e2c5a10f242ee4382259fc311570_4fbf1f3b7709cda79768f7c0d2235d77_7ce286dac5906c0607d403e26ca88ed8_4fbf1f3b7709cda79768f7c0d2235d77
14146 Z3QUERY b75fe44d4bed3359050009299eefb7fc
14154 Z3RESULT 45cec7a8980d692f6f476a7f4180b15a
14162 SRULE d963a5f1675c7983986cfcbd43c5a6a8_7ce286dac5906c0607d403e26ca88ed8_4fbf1f3b7709cda79768f7c0d2235d77_977852c9fe502f9c3ab8068e0d44bafb_4fbf1f3b7709cda79768f7c0d2235d77
14166 NODE 977852c9fe502f9c3ab8068e0d44bafb_4fbf1f3b7709cda79768f7c0d2235d77
14169 RULEATTEMPT 230984364e1d82cdabca3c5a466c9094_977852c9fe502f9c3ab8068e0d44bafb_4fbf1f3b7709cda79768f7c0d2235d77
14172 RULEATTEMPT 230984364e1d82cdabca3c5a466c9094_977852c9fe502f9c3ab8068e0d44bafb_4fbf1f3b7709cda79768f7c0d2235d77
14177 RULE 230984364e1d82cdabca3c5a466c9094_977852c9fe502f9c3ab8068e0d44bafb_4fbf1f3b7709cda79768f7c0d2235d77_a1094e88568f721cdffd6a9f3e4563ca_4fbf1f3b7709cda79768f7c0d2235d77
14180 IMPLICATION 4fbf1f3b7709cda79768f7c0d2235d77_7a140441989c7dc7c4cd0809e2d54406
14185 Z3QUERY 37ff1fa67c1903b03bf8fcda6e7d134b
14194 Z3RESULT 45cec7a8980d692f6f476a7f4180b15a
14199 SRULE b00d89a63ee7918d6dfd602651f2f925_a1094e88568f721cdffd6a9f3e4563ca_4fbf1f3b7709cda79768f7c0d2235d77_9aee7321a5198fc28495f31b653d1894_4fbf1f3b7709cda79768f7c0d2235d77
14203 NODE 9aee7321a5198fc28495f31b653d1894_4fbf1f3b7709cda79768f7c0d2235d77
14206 RULEATTEMPT c48a389c84112334eb21791a18148c8_9aee7321a5198fc28495f31b653d1894_4fbf1f3b7709cda79768f7c0d2235d77
14209 RULEATTEMPT c48a389c84112334eb21791a18148c8_9aee7321a5198fc28495f31b653d1894_4fbf1f3b7709cda79768f7c0d2235d77
14214 RULE c48a389c84112334eb21791a18148c8_9aee7321a5198fc28495f31b653d1894_4fbf1f3b7709cda79768f7c0d2235d77_b3a688ea85bf37e9bee78db5ebbc62fd_4fbf1f3b7709cda79768f7c0d2235d77
14218 NODE b3a688ea85bf37e9bee78db5ebbc62fd_4fbf1f3b7709cda79768f7c0d2235d77
14221 RULEATTEMPT 916242db9e74b99a3c72602f1b27dde7_b3a688ea85bf37e9bee78db5ebbc62fd_4fbf1f3b7709cda79768f7c0d2235d77
14223 RULEATTEMPT d70c29635e7b8c5d8f8eb28e12504afe_b3a688ea85bf37e9bee78db5ebbc62fd_4fbf1f3b7709cda79768f7c0d2235d77
14226 RULEATTEMPT d70c29635e7b8c5d8f8eb28e12504afe_b3a688ea85bf37e9bee78db5ebbc62fd_4fbf1f3b7709cda79768f7c0d2235d77
14232 RULE d70c29635e7b8c5d8f8eb28e12504afe_b3a688ea85bf37e9bee78db5ebbc62fd_4fbf1f3b7709cda79768f7c0d2235d77_e18d6c8d26a69ca551a6c3f8c1098373_4fbf1f3b7709cda79768f7c0d2235d77
14235 NODE e18d6c8d26a69ca551a6c3f8c1098373_4fbf1f3b7709cda79768f7c0d2235d77
14238 RULEATTEMPT 291ce9beef952b406a4d9edcac79f490_e18d6c8d26a69ca551a6c3f8c1098373_4fbf1f3b7709cda79768f7c0d2235d77
14241 RULEATTEMPT 291ce9beef952b406a4d9edcac79f490_e18d6c8d26a69ca551a6c3f8c1098373_4fbf1f3b7709cda79768f7c0d2235d77
14246 RULE 291ce9beef952b406a4d9edcac79f490_e18d6c8d26a69ca551a6c3f8c1098373_4fbf1f3b7709cda79768f7c0d2235d77_f24bbebee522c69a9870f47304002209_4fbf1f3b7709cda79768f7c0d2235d77
14250 NODE f24bbebee522c69a9870f47304002209_4fbf1f3b7709cda79768f7c0d2235d77
14253 RULEATTEMPT 82b79a931ab623dfc71ee41713422d62_f24bbebee522c69a9870f47304002209_4fbf1f3b7709cda79768f7c0d2235d77
14257 RULEATTEMPT 4b844012a063e705ad9eb28f3eba64bf_f24bbebee522c69a9870f47304002209_4fbf1f3b7709cda79768f7c0d2235d77
14259 RULEATTEMPT 82b79a931ab623dfc71ee41713422d62_f24bbebee522c69a9870f47304002209_4fbf1f3b7709cda79768f7c0d2235d77
14264 RULE 82b79a931ab623dfc71ee41713422d62_f24bbebee522c69a9870f47304002209_4fbf1f3b7709cda79768f7c0d2235d77_5b4739e1c2a4270b23a7a555bac24d53_4fbf1f3b7709cda79768f7c0d2235d77
14268 NODE 5b4739e1c2a4270b23a7a555bac24d53_4fbf1f3b7709cda79768f7c0d2235d77
14271 RULEATTEMPT 4b74905c7ba10fc34356bd0623ddc3d1_5b4739e1c2a4270b23a7a555bac24d53_4fbf1f3b7709cda79768f7c0d2235d77
14274 RULEATTEMPT 6f880c8b33c88f48a493e070025e3d17_5b4739e1c2a4270b23a7a555bac24d53_4fbf1f3b7709cda79768f7c0d2235d77
14277 RULEATTEMPT 7c7ae5fc45bf6fbbad0993ad67638289_5b4739e1c2a4270b23a7a555bac24d53_4fbf1f3b7709cda79768f7c0d2235d77
14279 RULEATTEMPT 4b74905c7ba10fc34356bd0623ddc3d1_5b4739e1c2a4270b23a7a555bac24d53_4fbf1f3b7709cda79768f7c0d2235d77
14284 RULE 4b74905c7ba10fc34356bd0623ddc3d1_5b4739e1c2a4270b23a7a555bac24d53_4fbf1f3b7709cda79768f7c0d2235d77_641eb2eb3b457ae42ff827c6e3b90ce2_4fbf1f3b7709cda79768f7c0d2235d77
14288 NODE 641eb2eb3b457ae42ff827c6e3b90ce2_4fbf1f3b7709cda79768f7c0d2235d77
14291 RULEATTEMPT 770d0992f983ca9c1371665c9fd772f6_641eb2eb3b457ae42ff827c6e3b90ce2_4fbf1f3b7709cda79768f7c0d2235d77
14294 RULEATTEMPT 770d0992f983ca9c1371665c9fd772f6_641eb2eb3b457ae42ff827c6e3b90ce2_4fbf1f3b7709cda79768f7c0d2235d77
14299 RULE 770d0992f983ca9c1371665c9fd772f6_641eb2eb3b457ae42ff827c6e3b90ce2_4fbf1f3b7709cda79768f7c0d2235d77_231dc876d89560264a27f0646fe3d14a_4fbf1f3b7709cda79768f7c0d2235d77
14302 NODE 231dc876d89560264a27f0646fe3d14a_4fbf1f3b7709cda79768f7c0d2235d77
14306 RULEATTEMPT 3a13d82d3b78e99607e3009e791648a_231dc876d89560264a27f0646fe3d14a_4fbf1f3b7709cda79768f7c0d2235d77
14309 RULEATTEMPT 574fefe39144d7b36989c34dd587c21e_231dc876d89560264a27f0646fe3d14a_4fbf1f3b7709cda79768f7c0d2235d77
14311 RULEATTEMPT ea1743c54d66c424cc4828892a679a45_231dc876d89560264a27f0646fe3d14a_4fbf1f3b7709cda79768f7c0d2235d77
14314 RULEATTEMPT af5d713042e4a119a027af48fea635b5_231dc876d89560264a27f0646fe3d14a_4fbf1f3b7709cda79768f7c0d2235d77
14317 RULEATTEMPT 6a058841ed4bb60873d493c58cf5bdd4_231dc876d89560264a27f0646fe3d14a_4fbf1f3b7709cda79768f7c0d2235d77
14320 RULEATTEMPT af5d713042e4a119a027af48fea635b5_231dc876d89560264a27f0646fe3d14a_4fbf1f3b7709cda79768f7c0d2235d77
14325 RULE af5d713042e4a119a027af48fea635b5_231dc876d89560264a27f0646fe3d14a_4fbf1f3b7709cda79768f7c0d2235d77_8cf69bbf2f5a6bd475e56a61cbb417fa_4fbf1f3b7709cda79768f7c0d2235d77
14328 NODE 8cf69bbf2f5a6bd475e56a61cbb417fa_4fbf1f3b7709cda79768f7c0d2235d77
14331 RULEATTEMPT d13545c7dbf3a2768b4fdb3ff58c4ce_8cf69bbf2f5a6bd475e56a61cbb417fa_4fbf1f3b7709cda79768f7c0d2235d77
14334 RULEATTEMPT 7967e33c9f0e16c69b28583f66b0bf4a_8cf69bbf2f5a6bd475e56a61cbb417fa_4fbf1f3b7709cda79768f7c0d2235d77
14337 RULEATTEMPT d13545c7dbf3a2768b4fdb3ff58c4ce_8cf69bbf2f5a6bd475e56a61cbb417fa_4fbf1f3b7709cda79768f7c0d2235d77
14342 RULE d13545c7dbf3a2768b4fdb3ff58c4ce_8cf69bbf2f5a6bd475e56a61cbb417fa_4fbf1f3b7709cda79768f7c0d2235d77_db0e832e753e9f39e76e3ce4ba955302_4fbf1f3b7709cda79768f7c0d2235d77
14345 NODE db0e832e753e9f39e76e3ce4ba955302_4fbf1f3b7709cda79768f7c0d2235d77
14348 RULEATTEMPT 7967e33c9f0e16c69b28583f66b0bf4a_db0e832e753e9f39e76e3ce4ba955302_4fbf1f3b7709cda79768f7c0d2235d77
14351 RULEATTEMPT 7967e33c9f0e16c69b28583f66b0bf4a_db0e832e753e9f39e76e3ce4ba955302_4fbf1f3b7709cda79768f7c0d2235d77
14356 RULE 7967e33c9f0e16c69b28583f66b0bf4a_db0e832e753e9f39e76e3ce4ba955302_4fbf1f3b7709cda79768f7c0d2235d77_8a8398c273850e3ecb9162a1c8bb328c_4fbf1f3b7709cda79768f7c0d2235d77
14360 NODE 8a8398c273850e3ecb9162a1c8bb328c_4fbf1f3b7709cda79768f7c0d2235d77
14362 RULEATTEMPT 9461a3a129367c3823560d3ade70f976_8a8398c273850e3ecb9162a1c8bb328c_4fbf1f3b7709cda79768f7c0d2235d77
14365 RULEATTEMPT 9461a3a129367c3823560d3ade70f976_8a8398c273850e3ecb9162a1c8bb328c_4fbf1f3b7709cda79768f7c0d2235d77
14371 RULE 9461a3a129367c3823560d3ade70f976_8a8398c273850e3ecb9162a1c8bb328c_4fbf1f3b7709cda79768f7c0d2235d77_ff5012880433c63a3817cfbc9faf2e6e_4fbf1f3b7709cda79768f7c0d2235d77
14377 Z3QUERY 3e09187238c8586a0e36d187b2dbb2e
14385 Z3RESULT 45cec7a8980d692f6f476a7f4180b15a
14390 SRULE b0423371014640855295edf04998830c_ff5012880433c63a3817cfbc9faf2e6e_4fbf1f3b7709cda79768f7c0d2235d77_1cd275b165c5e4601e42eca848a06061_4fbf1f3b7709cda79768f7c0d2235d77
14397 Z3QUERY c089c27990a8c1ebb49e73fa9e8ca81f
14406 Z3RESULT 45cec7a8980d692f6f476a7f4180b15a
14411 SRULE d963a5f1675c7983986cfcbd43c5a6a8_1cd275b165c5e4601e42eca848a06061_4fbf1f3b7709cda79768f7c0d2235d77_7c5ed355535e8aae51ea6d3d82bae922_4fbf1f3b7709cda79768f7c0d2235d77
14415 NODE 7c5ed355535e8aae51ea6d3d82bae922_4fbf1f3b7709cda79768f7c0d2235d77
14418 RULEATTEMPT 230984364e1d82cdabca3c5a466c9094_7c5ed355535e8aae51ea6d3d82bae922_4fbf1f3b7709cda79768f7c0d2235d77
14421 RULEATTEMPT 230984364e1d82cdabca3c5a466c9094_7c5ed355535e8aae51ea6d3d82bae922_4fbf1f3b7709cda79768f7c0d2235d77
14427 RULE 230984364e1d82cdabca3c5a466c9094_7c5ed355535e8aae51ea6d3d82bae922_4fbf1f3b7709cda79768f7c0d2235d77_d864ee92e9cee3959a62ef77829e59ce_4fbf1f3b7709cda79768f7c0d2235d77
14430 IMPLICATION 4fbf1f3b7709cda79768f7c0d2235d77_7a140441989c7dc7c4cd0809e2d54406
14435 Z3QUERY 5bb2812eda1f8ee906de05eef70441d8
14443 Z3RESULT 45cec7a8980d692f6f476a7f4180b15a
14449 SRULE b00d89a63ee7918d6dfd602651f2f925_d864ee92e9cee3959a62ef77829e59ce_4fbf1f3b7709cda79768f7c0d2235d77_d8cadc6474297e01f0a348e8b5b0221a_4fbf1f3b7709cda79768f7c0d2235d77
14452 NODE d8cadc6474297e01f0a348e8b5b0221a_4fbf1f3b7709cda79768f7c0d2235d77
14455 RULEATTEMPT c48a389c84112334eb21791a18148c8_d8cadc6474297e01f0a348e8b5b0221a_4fbf1f3b7709cda79768f7c0d2235d77
14463 RULEATTEMPT c48a389c84112334eb21791a18148c8_d8cadc6474297e01f0a348e8b5b0221a_4fbf1f3b7709cda79768f7c0d2235d77
14469 RULE c48a389c84112334eb21791a18148c8_d8cadc6474297e01f0a348e8b5b0221a_4fbf1f3b7709cda79768f7c0d2235d77_f15da278c52074f6ef2a6247c7d4fe31_4fbf1f3b7709cda79768f7c0d2235d77
14472 NODE f15da278c52074f6ef2a6247c7d4fe31_4fbf1f3b7709cda79768f7c0d2235d77
14475 RULEATTEMPT 916242db9e74b99a3c72602f1b27dde7_f15da278c52074f6ef2a6247c7d4fe31_4fbf1f3b7709cda79768f7c0d2235d77
14478 RULEATTEMPT d70c29635e7b8c5d8f8eb28e12504afe_f15da278c52074f6ef2a6247c7d4fe31_4fbf1f3b7709cda79768f7c0d2235d77
14481 RULEATTEMPT d70c29635e7b8c5d8f8eb28e12504afe_f15da278c52074f6ef2a6247c7d4fe31_4fbf1f3b7709cda79768f7c0d2235d77
14486 RULE d70c29635e7b8c5d8f8eb28e12504afe_f15da278c52074f6ef2a6247c7d4fe31_4fbf1f3b7709cda79768f7c0d2235d77_4fa5098075ef246d110c5535c5654381_4fbf1f3b7709cda79768f7c0d2235d77
14490 NODE 4fa5098075ef246d110c5535c5654381_4fbf1f3b7709cda79768f7c0d2235d77
14493 RULEATTEMPT 291ce9beef952b406a4d9edcac79f490_4fa5098075ef246d110c5535c5654381_4fbf1f3b7709cda79768f7c0d2235d77
14496 RULEATTEMPT 291ce9beef952b406a4d9edcac79f490_4fa5098075ef246d110c5535c5654381_4fbf1f3b7709cda79768f7c0d2235d77
14501 RULE 291ce9beef952b406a4d9edcac79f490_4fa5098075ef246d110c5535c5654381_4fbf1f3b7709cda79768f7c0d2235d77_1a0f14f5d52863b4d22fc3f23c186d3e_4fbf1f3b7709cda79768f7c0d2235d77
14505 NODE 1a0f14f5d52863b4d22fc3f23c186d3e_4fbf1f3b7709cda79768f7c0d2235d77
14507 RULEATTEMPT 82b79a931ab623dfc71ee41713422d62_1a0f14f5d52863b4d22fc3f23c186d3e_4fbf1f3b7709cda79768f7c0d2235d77
14510 RULEATTEMPT 4b844012a063e705ad9eb28f3eba64bf_1a0f14f5d52863b4d22fc3f23c186d3e_4fbf1f3b7709cda79768f7c0d2235d77
14513 RULEATTEMPT 82b79a931ab623dfc71ee41713422d62_1a0f14f5d52863b4d22fc3f23c186d3e_4fbf1f3b7709cda79768f7c0d2235d77
14518 RULE 82b79a931ab623dfc71ee41713422d62_1a0f14f5d52863b4d22fc3f23c186d3e_4fbf1f3b7709cda79768f7c0d2235d77_152f7d823a62b58fe86b576ca76839d2_4fbf1f3b7709cda79768f7c0d2235d77
14522 NODE 152f7d823a62b58fe86b576ca76839d2_4fbf1f3b7709cda79768f7c0d2235d77
14525 RULEATTEMPT 4b74905c7ba10fc34356bd0623ddc3d1_152f7d823a62b58fe86b576ca76839d2_4fbf1f3b7709cda79768f7c0d2235d77
14527 RULEATTEMPT 6f880c8b33c88f48a493e070025e3d17_152f7d823a62b58fe86b576ca76839d2_4fbf1f3b7709cda79768f7c0d2235d77
14530 RULEATTEMPT 7c7ae5fc45bf6fbbad0993ad67638289_152f7d823a62b58fe86b576ca76839d2_4fbf1f3b7709cda79768f7c0d2235d77
14533 RULEATTEMPT 4b74905c7ba10fc34356bd0623ddc3d1_152f7d823a62b58fe86b576ca76839d2_4fbf1f3b7709cda79768f7c0d2235d77
14538 RULE 4b74905c7ba10fc34356bd0623ddc3d1_152f7d823a62b58fe86b576ca76839d2_4fbf1f3b7709cda79768f7c0d2235d77_aba968ef26f4982f5224ecdbde0940c1_4fbf1f3b7709cda79768f7c0d2235d77
14542 NODE aba968ef26f4982f5224ecdbde0940c1_4fbf1f3b7709cda79768f7c0d2235d77
14544 RULEATTEMPT 770d0992f983ca9c1371665c9fd772f6_aba968ef26f4982f5224ecdbde0940c1_4fbf1f3b7709cda79768f7c0d2235d77
14547 RULEATTEMPT 770d0992f983ca9c1371665c9fd772f6_aba968ef26f4982f5224ecdbde0940c1_4fbf1f3b7709cda79768f7c0d2235d77
14552 RULE 770d0992f983ca9c1371665c9fd772f6_aba968ef26f4982f5224ecdbde0940c1_4fbf1f3b7709cda79768f7c0d2235d77_6f39bd579ea76096e8e10a61d72633d5_4fbf1f3b7709cda79768f7c0d2235d77
14556 NODE 6f39bd579ea76096e8e10a61d72633d5_4fbf1f3b7709cda79768f7c0d2235d77
14559 RULEATTEMPT 3a13d82d3b78e99607e3009e791648a_6f39bd579ea76096e8e10a61d72633d5_4fbf1f3b7709cda79768f7c0d2235d77
14562 RULEATTEMPT 574fefe39144d7b36989c34dd587c21e_6f39bd579ea76096e8e10a61d72633d5_4fbf1f3b7709cda79768f7c0d2235d77
14564 RULEATTEMPT ea1743c54d66c424cc4828892a679a45_6f39bd579ea76096e8e10a61d72633d5_4fbf1f3b7709cda79768f7c0d2235d77
14567 RULEATTEMPT af5d713042e4a119a027af48fea635b5_6f39bd579ea76096e8e10a61d72633d5_4fbf1f3b7709cda79768f7c0d2235d77
14570 RULEATTEMPT 6a058841ed4bb60873d493c58cf5bdd4_6f39bd579ea76096e8e10a61d72633d5_4fbf1f3b7709cda79768f7c0d2235d77
14572 RULEATTEMPT af5d713042e4a119a027af48fea635b5_6f39bd579ea76096e8e10a61d72633d5_4fbf1f3b7709cda79768f7c0d2235d77
14577 RULE af5d713042e4a119a027af48fea635b5_6f39bd579ea76096e8e10a61d72633d5_4fbf1f3b7709cda79768f7c0d2235d77_bf74c26ddc1669197a74f0a8fcb8b4f4_4fbf1f3b7709cda79768f7c0d2235d77
14581 NODE bf74c26ddc1669197a74f0a8fcb8b4f4_4fbf1f3b7709cda79768f7c0d2235d77
14583 RULEATTEMPT 7967e33c9f0e16c69b28583f66b0bf4a_bf74c26ddc1669197a74f0a8fcb8b4f4_4fbf1f3b7709cda79768f7c0d2235d77
14586 RULEATTEMPT 7967e33c9f0e16c69b28583f66b0bf4a_bf74c26ddc1669197a74f0a8fcb8b4f4_4fbf1f3b7709cda79768f7c0d2235d77
14591 RULE 7967e33c9f0e16c69b28583f66b0bf4a_bf74c26ddc1669197a74f0a8fcb8b4f4_4fbf1f3b7709cda79768f7c0d2235d77_a1ca9f7abfb032b7fbad600581114a0e_4fbf1f3b7709cda79768f7c0d2235d77
14595 NODE a1ca9f7abfb032b7fbad600581114a0e_4fbf1f3b7709cda79768f7c0d2235d77
14598 RULEATTEMPT 9461a3a129367c3823560d3ade70f976_a1ca9f7abfb032b7fbad600581114a0e_4fbf1f3b7709cda79768f7c0d2235d77
14600 RULEATTEMPT 9461a3a129367c3823560d3ade70f976_a1ca9f7abfb032b7fbad600581114a0e_4fbf1f3b7709cda79768f7c0d2235d77
14606 RULE 9461a3a129367c3823560d3ade70f976_a1ca9f7abfb032b7fbad600581114a0e_4fbf1f3b7709cda79768f7c0d2235d77_ec4386e305296b49ebc70cdd7ff892e_4fbf1f3b7709cda79768f7c0d2235d77
14611 Z3QUERY b780361a6f84b600eb2ce625b5cfd9d7
14620 Z3RESULT 45cec7a8980d692f6f476a7f4180b15a
14626 SRULE b0423371014640855295edf04998830c_ec4386e305296b49ebc70cdd7ff892e_4fbf1f3b7709cda79768f7c0d2235d77_1769cda99da77e9df999ca1f601a8a_4fbf1f3b7709cda79768f7c0d2235d77
14632 Z3QUERY 38e5c58519e6c091ce128ec684541bb6
14641 Z3RESULT 45cec7a8980d692f6f476a7f4180b15a
14647 SRULE d963a5f1675c7983986cfcbd43c5a6a8_1769cda99da77e9df999ca1f601a8a_4fbf1f3b7709cda79768f7c0d2235d77_b2e9ff4990d5715c4fef36c391421e33_4fbf1f3b7709cda79768f7c0d2235d77
14651 NODE b2e9ff4990d5715c4fef36c391421e33_4fbf1f3b7709cda79768f7c0d2235d77
14654 RULEATTEMPT e2a6b201fe0fc266a58117f3bdb6af92_b2e9ff4990d5715c4fef36c391421e33_4fbf1f3b7709cda79768f7c0d2235d77
14657 RULEATTEMPT e2a6b201fe0fc266a58117f3bdb6af92_b2e9ff4990d5715c4fef36c391421e33_4fbf1f3b7709cda79768f7c0d2235d77
14662 RULE e2a6b201fe0fc266a58117f3bdb6af92_b2e9ff4990d5715c4fef36c391421e33_4fbf1f3b7709cda79768f7c0d2235d77_e9a23a101631237fd3ba78b431e2d42e_4fbf1f3b7709cda79768f7c0d2235d77
14665 IMPLICATION 4fbf1f3b7709cda79768f7c0d2235d77_69ee204525e19a56a014005632801713
14670 Z3QUERY a6a6d0e485a8901277c9a63146b9e63e
14679 Z3RESULT 45cec7a8980d692f6f476a7f4180b15a
14684 SRULE b00d89a63ee7918d6dfd602651f2f925_e9a23a101631237fd3ba78b431e2d42e_4fbf1f3b7709cda79768f7c0d2235d77_2ce038726ef7e59518ebba381541561c_4fbf1f3b7709cda79768f7c0d2235d77
14688 NODE 2ce038726ef7e59518ebba381541561c_4fbf1f3b7709cda79768f7c0d2235d77
14691 RULEATTEMPT d9c607cd8dcffa1c1e48e94a7002b938_2ce038726ef7e59518ebba381541561c_4fbf1f3b7709cda79768f7c0d2235d77
14694 RULEATTEMPT d9c607cd8dcffa1c1e48e94a7002b938_2ce038726ef7e59518ebba381541561c_4fbf1f3b7709cda79768f7c0d2235d77
14699 RULE d9c607cd8dcffa1c1e48e94a7002b938_2ce038726ef7e59518ebba381541561c_4fbf1f3b7709cda79768f7c0d2235d77_6bab298415a00258bf2f4f655065fe88_4fbf1f3b7709cda79768f7c0d2235d77
14702 NODE 6bab298415a00258bf2f4f655065fe88_4fbf1f3b7709cda79768f7c0d2235d77
14705 RULEATTEMPT b4c2b7c2866edc0dddc43f3f1759b197_6bab298415a00258bf2f4f655065fe88_4fbf1f3b7709cda79768f7c0d2235d77
14708 RULEATTEMPT b4c2b7c2866edc0dddc43f3f1759b197_6bab298415a00258bf2f4f655065fe88_4fbf1f3b7709cda79768f7c0d2235d77
14714 RULE b4c2b7c2866edc0dddc43f3f1759b197_6bab298415a00258bf2f4f655065fe88_4fbf1f3b7709cda79768f7c0d2235d77_a9b4358903ff7ffcc1f7871dc841245b_4fbf1f3b7709cda79768f7c0d2235d77
14717 NODE a9b4358903ff7ffcc1f7871dc841245b_4fbf1f3b7709cda79768f7c0d2235d77
14720 RULEATTEMPT 916242db9e74b99a3c72602f1b27dde7_a9b4358903ff7ffcc1f7871dc841245b_4fbf1f3b7709cda79768f7c0d2235d77
14723 RULEATTEMPT d70c29635e7b8c5d8f8eb28e12504afe_a9b4358903ff7ffcc1f7871dc841245b_4fbf1f3b7709cda79768f7c0d2235d77
14726 RULEATTEMPT d70c29635e7b8c5d8f8eb28e12504afe_a9b4358903ff7ffcc1f7871dc841245b_4fbf1f3b7709cda79768f7c0d2235d77
14731 RULE d70c29635e7b8c5d8f8eb28e12504afe_a9b4358903ff7ffcc1f7871dc841245b_4fbf1f3b7709cda79768f7c0d2235d77_c3d5ea4c05ee4a07dc270181240cbc77_4fbf1f3b7709cda79768f7c0d2235d77
14735 NODE c3d5ea4c05ee4a07dc270181240cbc77_4fbf1f3b7709cda79768f7c0d2235d77
14737 RULEATTEMPT 291ce9beef952b406a4d9edcac79f490_c3d5ea4c05ee4a07dc270181240cbc77_4fbf1f3b7709cda79768f7c0d2235d77
14740 RULEATTEMPT 291ce9beef952b406a4d9edcac79f490_c3d5ea4c05ee4a07dc270181240cbc77_4fbf1f3b7709cda79768f7c0d2235d77
14746 RULE 291ce9beef952b406a4d9edcac79f490_c3d5ea4c05ee4a07dc270181240cbc77_4fbf1f3b7709cda79768f7c0d2235d77_473a6f4bb496909f3c58ab8bbfe75a22_4fbf1f3b7709cda79768f7c0d2235d77
14749 NODE 473a6f4bb496909f3c58ab8bbfe75a22_4fbf1f3b7709cda79768f7c0d2235d77
14752 RULEATTEMPT 82b79a931ab623dfc71ee41713422d62_473a6f4bb496909f3c58ab8bbfe75a22_4fbf1f3b7709cda79768f7c0d2235d77
14755 RULEATTEMPT 4b844012a063e705ad9eb28f3eba64bf_473a6f4bb496909f3c58ab8bbfe75a22_4fbf1f3b7709cda79768f7c0d2235d77
14758 RULEATTEMPT 82b79a931ab623dfc71ee41713422d62_473a6f4bb496909f3c58ab8bbfe75a22_4fbf1f3b7709cda79768f7c0d2235d77
14763 RULE 82b79a931ab623dfc71ee41713422d62_473a6f4bb496909f3c58ab8bbfe75a22_4fbf1f3b7709cda79768f7c0d2235d77_de34949dba2bb68472fd3997a1655f0c_4fbf1f3b7709cda79768f7c0d2235d77
14767 NODE de34949dba2bb68472fd3997a1655f0c_4fbf1f3b7709cda79768f7c0d2235d77
14770 RULEATTEMPT 4b74905c7ba10fc34356bd0623ddc3d1_de34949dba2bb68472fd3997a1655f0c_4fbf1f3b7709cda79768f7c0d2235d77
14773 RULEATTEMPT 6f880c8b33c88f48a493e070025e3d17_de34949dba2bb68472fd3997a1655f0c_4fbf1f3b7709cda79768f7c0d2235d77
14776 RULEATTEMPT 7c7ae5fc45bf6fbbad0993ad67638289_de34949dba2bb68472fd3997a1655f0c_4fbf1f3b7709cda79768f7c0d2235d77
